answer_entropy,answer_stability,consensus,cumulative_output_tokens,future_answer_change,future_correctness_change,future_recovery,future_regression,invalid_extraction_rate,prefix,question_index,unique_answers,vote_margin
-0.0,12,1.0,9746,0,0,0,0,0.0,12,241,1,1.0
-0.0,13,1.0,10548,0,0,0,0,0.0,13,241,1,1.0
-0.0,14,1.0,11354,0,0,0,0,0.0,14,241,1,1.0
-0.0,15,1.0,12129,0,0,0,0,0.0,15,241,1,1.0
-0.0,1,1.0,662,1,0,0,0,0.0,1,242,1,1.0
0.6931471805599453,2,0.5,1176,1,0,0,0,0.0,2,242,2,0.0
0.6365141682948128,1,0.6666666666666666,1645,0,0,0,0,0.0,3,242,2,0.3333333333333333
1.0397207708399179,2,0.5,2069,0,0,0,0,0.0,4,242,3,0.25
0.9502705392332347,3,0.6,2581,0,0,0,0,0.0,5,242,3,0.4
0.8675632284814612,4,0.6666666666666666,3020,0,0,0,0,0.0,6,242,3,0.5
1.1537419427010902,5,0.5714285714285714,3443,0,0,0,0,0.0,7,242,4,0.42857142857142855
1.073542846408523,6,0.625,3915,0,0,0,0,0.0,8,242,4,0.5
1.0027182645175161,7,0.6666666666666666,4343,0,0,0,0,0.0,9,242,4,0.5555555555555556
0.9404479886553263,8,0.7,5002,0,0,0,0,0.0,10,242,4,0.6
0.8855741515766717,9,0.7272727272727273,5579,0,0,0,0,0.0,11,242,4,0.6363636363636364
0.8369882167858358,10,0.75,6034,0,0,0,0,0.0,12,242,4,0.6666666666666666
0.7937300551584248,11,0.7692307692307693,6555,0,0,0,0,0.0,13,242,4,0.6923076923076923
0.7549967581308246,12,0.7857142857142857,7061,0,0,0,0,0.0,14,242,4,0.7142857142857143
0.7201248812718097,13,0.8,7595,0,0,0,0,0.0,15,242,4,0.7333333333333333
-0.0,1,1.0,306,0,0,0,0,0.0,1,243,1,1.0
-0.0,2,1.0,578,0,0,0,0,0.0,2,243,1,1.0
-0.0,3,1.0,860,0,0,0,0,0.0,3,243,1,1.0
-0.0,4,1.0,1134,0,0,0,0,0.0,4,243,1,1.0
-0.0,5,1.0,1430,0,0,0,0,0.0,5,243,1,1.0
-0.0,6,1.0,1780,0,0,0,0,0.0,6,243,1,1.0
-0.0,7,1.0,2076,0,0,0,0,0.0,7,243,1,1.0
-0.0,8,1.0,2363,0,0,0,0,0.0,8,243,1,1.0
-0.0,9,1.0,2636,0,0,0,0,0.0,9,243,1,1.0
-0.0,10,1.0,2893,0,0,0,0,0.0,10,243,1,1.0
-0.0,11,1.0,3171,0,0,0,0,0.0,11,243,1,1.0
-0.0,12,1.0,3413,0,0,0,0,0.0,12,243,1,1.0
-0.0,13,1.0,3697,0,0,0,0,0.0,13,243,1,1.0
-0.0,14,1.0,4042,0,0,0,0,0.0,14,243,1,1.0
-0.0,15,1.0,4339,0,0,0,0,0.0,15,243,1,1.0
-0.0,1,1.0,683,0,0,0,0,0.0,1,244,1,1.0
-0.0,2,1.0,1518,0,0,0,0,0.0,2,244,1,1.0
-0.0,3,1.0,2408,0,0,0,0,0.0,3,244,1,1.0
-0.0,4,1.0,3078,0,0,0,0,0.0,4,244,1,1.0
-0.0,5,1.0,4014,0,0,0,0,0.0,5,244,1,1.0
-0.0,6,1.0,4638,0,0,0,0,0.0,6,244,1,1.0
-0.0,7,1.0,5648,0,0,0,0,0.0,7,244,1,1.0
-0.0,8,1.0,6506,0,0,0,0,0.0,8,244,1,1.0
-0.0,9,1.0,7510,0,0,0,0,0.0,9,244,1,1.0
-0.0,10,1.0,8329,0,0,0,0,0.0,10,244,1,1.0
-0.0,11,1.0,9192,0,0,0,0,0.0,11,244,1,1.0
-0.0,12,1.0,10195,0,0,0,0,0.0,12,244,1,1.0
-0.0,13,1.0,10814,0,0,0,0,0.0,13,244,1,1.0
-0.0,14,1.0,11619,0,0,0,0,0.0,14,244,1,1.0
-0.0,15,1.0,12551,0,0,0,0,0.0,15,244,1,1.0
-0.0,1,1.0,1014,1,0,0,0,0.0,1,245,1,1.0
0.6931471805599453,2,0.5,2023,1,0,0,0,0.0,2,245,2,0.0
1.0986122886681096,3,0.3333333333333333,2925,1,0,0,0,0.0,3,245,3,0.0
1.3862943611198906,4,0.25,3949,1,0,0,0,0.0,4,245,4,0.0
1.6094379124341005,5,0.2,4973,1,0,0,0,0.0,5,245,5,0.0
1.791759469228055,6,0.16666666666666666,5830,1,0,0,0,0.0,6,245,6,0.0
1.9459101490553132,7,0.14285714285714285,6749,1,0,0,0,0.0,7,245,7,0.0
2.0794415416798357,8,0.125,7673,1,0,0,0,0.0,8,245,8,0.0
2.1972245773362196,9,0.1111111111111111,8447,1,0,0,0,0.0,9,245,9,0.0
2.1972245773362196,10,0.1111111111111111,9471,1,0,0,0,0.1,10,245,9,0.0
2.1639556568820564,1,0.2,10252,0,0,0,0,0.09090909090909091,11,245,9,0.1
2.1639556568820564,2,0.2,11276,0,0,0,0,0.16666666666666666,12,245,9,0.1
2.2718685126965625,3,0.18181818181818182,12137,0,0,0,0,0.15384615384615385,13,245,10,0.09090909090909091
2.3693821196946763,4,0.16666666666666666,13122,0,0,0,0,0.14285714285714285,14,245,11,0.08333333333333333
2.4583113296830836,5,0.15384615384615385,14146,0,0,0,0,0.13333333333333333,15,245,12,0.07692307692307693
-0.0,1,1.0,283,0,0,0,0,0.0,1,246,1,1.0
-0.0,2,1.0,578,0,0,0,0,0.0,2,246,1,1.0
0.6365141682948128,3,0.6666666666666666,763,0,0,0,0,0.0,3,246,2,0.3333333333333333
0.5623351446188083,4,0.75,1065,0,0,0,0,0.0,4,246,2,0.5
0.9502705392332347,5,0.6,1387,0,0,0,0,0.0,5,246,3,0.4
0.8675632284814612,6,0.6666666666666666,1572,0,0,0,0,0.0,6,246,3,0.5
0.796311640173813,7,0.7142857142857143,1877,0,0,0,0,0.0,7,246,3,0.5714285714285714
0.9002560512685369,8,0.625,2044,0,0,0,0,0.0,8,246,3,0.375
0.936888307539016,9,0.5555555555555556,2316,0,0,0,0,0.0,9,246,3,0.2222222222222222
1.0296530140645737,10,0.5,2544,0,0,0,0,0.0,10,246,3,0.2
1.0670895187820832,11,0.45454545454545453,2936,0,0,0,0,0.0,11,246,3,0.18181818181818182
1.2650013752730702,12,0.4166666666666667,3329,0,0,0,0,0.0,12,246,4,0.16666666666666666
1.2658567518727373,13,0.38461538461538464,3439,0,0,0,0,0.0,13,246,4,0.07692307692307693
1.4327570529970877,14,0.35714285714285715,3721,0,0,0,0,0.0,14,246,5,0.07142857142857142
1.415369135079188,15,0.3333333333333333,3881,0,0,0,0,0.0,15,246,5,0.0
-0.0,1,1.0,515,0,0,0,0,0.0,1,247,1,1.0
-0.0,2,1.0,1030,0,0,0,0,0.0,2,247,1,1.0
-0.0,3,1.0,1606,0,0,0,0,0.0,3,247,1,1.0
-0.0,4,1.0,2093,0,0,0,0,0.0,4,247,1,1.0
-0.0,5,1.0,2548,0,0,0,0,0.0,5,247,1,1.0
-0.0,6,1.0,3155,0,0,0,0,0.0,6,247,1,1.0
-0.0,7,1.0,3716,0,0,0,0,0.0,7,247,1,1.0
-0.0,8,1.0,4212,0,0,0,0,0.0,8,247,1,1.0
-0.0,9,1.0,4710,0,0,0,0,0.0,9,247,1,1.0
-0.0,10,1.0,5273,0,0,0,0,0.0,10,247,1,1.0
-0.0,11,1.0,5834,0,0,0,0,0.0,11,247,1,1.0
-0.0,12,1.0,6339,0,0,0,0,0.0,12,247,1,1.0
-0.0,13,1.0,6899,0,0,0,0,0.0,13,247,1,1.0
-0.0,14,1.0,7407,0,0,0,0,0.0,14,247,1,1.0
-0.0,15,1.0,7913,0,0,0,0,0.0,15,247,1,1.0
,0,,1024,0,0,0,0,1.0,1,248,0,
,0,,2048,0,0,0,0,1.0,2,248,0,
,0,,3072,0,0,0,0,1.0,3,248,0,
,0,,4096,0,0,0,0,1.0,4,248,0,
,0,,5120,0,0,0,0,1.0,5,248,0,
,0,,6144,0,0,0,0,1.0,6,248,0,
,0,,7168,0,0,0,0,1.0,7,248,0,
,0,,8192,0,0,0,0,1.0,8,248,0,
,0,,9216,0,0,0,0,1.0,9,248,0,
,0,,10240,0,0,0,0,1.0,10,248,0,
,0,,11264,0,0,0,0,1.0,11,248,0,
,0,,12288,0,0,0,0,1.0,12,248,0,
,0,,13312,0,0,0,0,1.0,13,248,0,
,0,,14336,0,0,0,0,1.0,14,248,0,
,0,,15360,0,0,0,0,1.0,15,248,0,
-0.0,1,1.0,1024,1,0,0,0,0.0,1,249,1,1.0
-0.0,2,1.0,2048,1,0,0,0,0.5,2,249,1,1.0
0.6931471805599453,3,0.5,2775,1,0,0,0,0.3333333333333333,3,249,2,0.0
0.6365141682948128,1,0.6666666666666666,3547,0,0,0,0,0.25,4,249,2,0.3333333333333333
1.0397207708399179,2,0.5,4066,0,0,0,0,0.2,5,249,3,0.25
1.0549201679861442,3,0.4,5011,0,0,0,0,0.16666666666666666,6,249,3,0.0
1.0114042647073518,4,0.5,5760,0,0,0,0,0.14285714285714285,7,249,3,0.16666666666666666
1.0114042647073518,5,0.5,6784,0,0,0,0,0.25,8,249,3,0.16666666666666666
0.9556998911125343,6,0.5714285714285714,7547,0,0,0,0,0.2222222222222222,9,249,3,0.2857142857142857
0.9743147528693494,7,0.5,8571,0,0,0,0,0.2,10,249,3,0.125
1.2148896539491203,8,0.4444444444444444,9587,0,0,0,0,0.18181818181818182,11,249,4,0.1111111111111111
1.1935496040981333,9,0.4,10416,0,0,0,0,0.16666666666666666,12,249,4,0.0
1.3896811919839047,10,0.36363636363636365,11295,0,0,0,0,0.15384615384615385,13,249,5,0.0
1.3896811919839047,11,0.36363636363636365,12319,0,0,0,0,0.21428571428571427,14,249,5,0.0
1.3522093992338282,12,0.4166666666666667,13107,0,0,0,0,0.2,15,249,5,0.08333333333333333
-0.0,1,1.0,619,0,0,0,0,0.0,1,250,1,1.0
-0.0,2,1.0,1237,0,0,0,0,0.0,2,250,1,1.0
-0.0,3,1.0,1863,0,0,0,0,0.0,3,250,1,1.0
-0.0,4,1.0,2559,0,0,0,0,0.0,4,250,1,1.0
-0.0,5,1.0,3210,0,0,0,0,0.0,5,250,1,1.0
-0.0,6,1.0,3835,0,0,0,0,0.0,6,250,1,1.0
-0.0,7,1.0,4394,0,0,0,0,0.0,7,250,1,1.0
-0.0,8,1.0,5012,0,0,0,0,0.0,8,250,1,1.0
-0.0,9,1.0,5606,0,0,0,0,0.0,9,250,1,1.0
-0.0,10,1.0,6137,0,0,0,0,0.0,10,250,1,1.0
-0.0,11,1.0,6824,0,0,0,0,0.0,11,250,1,1.0
-0.0,12,1.0,7499,0,0,0,0,0.0,12,250,1,1.0
-0.0,13,1.0,8033,0,0,0,0,0.0,13,250,1,1.0
-0.0,14,1.0,8684,0,0,0,0,0.0,14,250,1,1.0
-0.0,15,1.0,9248,0,0,0,0,0.0,15,250,1,1.0
-0.0,1,1.0,486,0,0,0,0,0.0,1,251,1,1.0
-0.0,2,1.0,1007,0,0,0,0,0.0,2,251,1,1.0
-0.0,3,1.0,2031,0,0,0,0,0.0,3,251,1,1.0
-0.0,4,1.0,2500,0,0,0,0,0.0,4,251,1,1.0
-0.0,5,1.0,3344,0,0,0,0,0.0,5,251,1,1.0
-0.0,6,1.0,3813,0,0,0,0,0.0,6,251,1,1.0
-0.0,7,1.0,4364,0,0,0,0,0.0,7,251,1,1.0
-0.0,8,1.0,5388,0,0,0,0,0.0,8,251,1,1.0
-0.0,9,1.0,5818,0,0,0,0,0.0,9,251,1,1.0
-0.0,10,1.0,6110,0,0,0,0,0.0,10,251,1,1.0
-0.0,11,1.0,6549,0,0,0,0,0.0,11,251,1,1.0
-0.0,12,1.0,7573,0,0,0,0,0.0,12,251,1,1.0
-0.0,13,1.0,7858,0,0,0,0,0.0,13,251,1,1.0
-0.0,14,1.0,8267,0,0,0,0,0.0,14,251,1,1.0
-0.0,15,1.0,8711,0,0,0,0,0.0,15,251,1,1.0
-0.0,1,1.0,692,0,0,0,0,0.0,1,252,1,1.0
-0.0,2,1.0,1166,0,0,0,0,0.0,2,252,1,1.0
-0.0,3,1.0,1656,0,0,0,0,0.0,3,252,1,1.0
-0.0,4,1.0,2214,0,0,0,0,0.0,4,252,1,1.0
-0.0,5,1.0,2937,0,0,0,0,0.0,5,252,1,1.0
-0.0,6,1.0,3538,0,0,0,0,0.0,6,252,1,1.0
-0.0,7,1.0,3982,0,0,0,0,0.0,7,252,1,1.0
-0.0,8,1.0,4496,0,0,0,0,0.0,8,252,1,1.0
-0.0,9,1.0,4940,0,0,0,0,0.0,9,252,1,1.0
-0.0,10,1.0,5662,0,0,0,0,0.0,10,252,1,1.0
-0.0,11,1.0,6038,0,0,0,0,0.0,11,252,1,1.0
-0.0,12,1.0,6455,0,0,0,0,0.0,12,252,1,1.0
-0.0,13,1.0,6943,0,0,0,0,0.0,13,252,1,1.0
-0.0,14,1.0,7569,0,0,0,0,0.0,14,252,1,1.0
-0.0,15,1.0,8061,0,0,0,0,0.0,15,252,1,1.0
-0.0,1,1.0,239,0,0,0,0,0.0,1,253,1,1.0
-0.0,2,1.0,494,0,0,0,0,0.0,2,253,1,1.0
-0.0,3,1.0,690,0,0,0,0,0.0,3,253,1,1.0
-0.0,4,1.0,906,0,0,0,0,0.0,4,253,1,1.0
-0.0,5,1.0,1104,0,0,0,0,0.0,5,253,1,1.0
-0.0,6,1.0,1354,0,0,0,0,0.0,6,253,1,1.0
-0.0,7,1.0,1600,0,0,0,0,0.0,7,253,1,1.0
-0.0,8,1.0,1840,0,0,0,0,0.0,8,253,1,1.0
-0.0,9,1.0,2056,0,0,0,0,0.0,9,253,1,1.0
-0.0,10,1.0,2273,0,0,0,0,0.0,10,253,1,1.0
-0.0,11,1.0,2518,0,0,0,0,0.0,11,253,1,1.0
-0.0,12,1.0,2717,0,0,0,0,0.0,12,253,1,1.0
-0.0,13,1.0,2952,0,0,0,0,0.0,13,253,1,1.0
-0.0,14,1.0,3156,0,0,0,0,0.0,14,253,1,1.0
-0.0,15,1.0,3374,0,0,0,0,0.0,15,253,1,1.0
-0.0,1,1.0,507,0,0,0,0,0.0,1,254,1,1.0
-0.0,2,1.0,893,0,0,0,0,0.0,2,254,1,1.0
-0.0,3,1.0,1275,0,0,0,0,0.0,3,254,1,1.0
-0.0,4,1.0,1702,0,0,0,0,0.0,4,254,1,1.0
-0.0,5,1.0,2091,0,0,0,0,0.0,5,254,1,1.0
-0.0,6,1.0,2483,0,0,0,0,0.0,6,254,1,1.0
-0.0,7,1.0,2864,0,0,0,0,0.0,7,254,1,1.0
-0.0,8,1.0,3297,0,0,0,0,0.0,8,254,1,1.0
-0.0,9,1.0,3730,0,0,0,0,0.0,9,254,1,1.0
-0.0,10,1.0,4106,0,0,0,0,0.0,10,254,1,1.0
-0.0,11,1.0,4479,0,0,0,0,0.0,11,254,1,1.0
-0.0,12,1.0,4842,0,0,0,0,0.0,12,254,1,1.0
-0.0,13,1.0,5285,0,0,0,0,0.0,13,254,1,1.0
-0.0,14,1.0,5647,0,0,0,0,0.0,14,254,1,1.0
-0.0,15,1.0,6066,0,0,0,0,0.0,15,254,1,1.0
-0.0,1,1.0,298,0,0,0,0,0.0,1,255,1,1.0
-0.0,2,1.0,711,0,0,0,0,0.0,2,255,1,1.0
-0.0,3,1.0,1024,0,0,0,0,0.0,3,255,1,1.0
-0.0,4,1.0,1400,0,0,0,0,0.0,4,255,1,1.0
-0.0,5,1.0,1701,0,0,0,0,0.0,5,255,1,1.0
-0.0,6,1.0,1955,0,0,0,0,0.0,6,255,1,1.0
-0.0,7,1.0,2397,0,0,0,0,0.0,7,255,1,1.0
-0.0,8,1.0,3087,0,0,0,0,0.0,8,255,1,1.0
-0.0,9,1.0,3416,0,0,0,0,0.0,9,255,1,1.0
-0.0,10,1.0,3820,0,0,0,0,0.0,10,255,1,1.0
-0.0,11,1.0,4196,0,0,0,0,0.0,11,255,1,1.0
-0.0,12,1.0,4569,0,0,0,0,0.0,12,255,1,1.0
-0.0,13,1.0,4877,0,0,0,0,0.0,13,255,1,1.0
-0.0,14,1.0,5269,0,0,0,0,0.0,14,255,1,1.0
-0.0,15,1.0,5626,0,0,0,0,0.0,15,255,1,1.0
-0.0,1,1.0,394,0,0,0,0,0.0,1,256,1,1.0
-0.0,2,1.0,826,0,0,0,0,0.0,2,256,1,1.0
-0.0,3,1.0,1172,0,0,0,0,0.0,3,256,1,1.0
-0.0,4,1.0,1600,0,0,0,0,0.0,4,256,1,1.0
-0.0,5,1.0,2029,0,0,0,0,0.0,5,256,1,1.0
-0.0,6,1.0,2420,0,0,0,0,0.0,6,256,1,1.0
-0.0,7,1.0,2798,0,0,0,0,0.0,7,256,1,1.0
-0.0,8,1.0,3202,0,0,0,0,0.0,8,256,1,1.0
-0.0,9,1.0,3597,0,0,0,0,0.0,9,256,1,1.0
-0.0,10,1.0,3996,0,0,0,0,0.0,10,256,1,1.0
-0.0,11,1.0,4403,0,0,0,0,0.0,11,256,1,1.0
-0.0,12,1.0,4761,0,0,0,0,0.0,12,256,1,1.0
-0.0,13,1.0,5086,0,0,0,0,0.0,13,256,1,1.0
-0.0,14,1.0,5485,0,0,0,0,0.0,14,256,1,1.0
-0.0,15,1.0,5838,0,0,0,0,0.0,15,256,1,1.0
-0.0,1,1.0,363,0,0,0,0,0.0,1,257,1,1.0
-0.0,2,1.0,680,0,0,0,0,0.0,2,257,1,1.0
-0.0,3,1.0,1059,0,0,0,0,0.0,3,257,1,1.0
-0.0,4,1.0,1407,0,0,0,0,0.0,4,257,1,1.0
-0.0,5,1.0,1738,0,0,0,0,0.0,5,257,1,1.0
-0.0,6,1.0,2079,0,0,0,0,0.0,6,257,1,1.0
-0.0,7,1.0,2379,0,0,0,0,0.0,7,257,1,1.0
-0.0,8,1.0,2768,0,0,0,0,0.0,8,257,1,1.0
-0.0,9,1.0,3214,0,0,0,0,0.0,9,257,1,1.0
-0.0,10,1.0,3638,0,0,0,0,0.0,10,257,1,1.0
-0.0,11,1.0,4036,0,0,0,0,0.0,11,257,1,1.0
-0.0,12,1.0,4446,0,0,0,0,0.0,12,257,1,1.0
-0.0,13,1.0,4733,0,0,0,0,0.0,13,257,1,1.0
-0.0,14,1.0,5077,0,0,0,0,0.0,14,257,1,1.0
-0.0,15,1.0,5423,0,0,0,0,0.0,15,257,1,1.0
-0.0,1,1.0,506,0,0,0,0,0.0,1,258,1,1.0
-0.0,2,1.0,894,0,0,0,0,0.0,2,258,1,1.0
-0.0,3,1.0,1376,0,0,0,0,0.0,3,258,1,1.0
-0.0,4,1.0,1867,0,0,0,0,0.0,4,258,1,1.0
-0.0,5,1.0,2453,0,0,0,0,0.0,5,258,1,1.0
-0.0,6,1.0,2949,0,0,0,0,0.0,6,258,1,1.0
-0.0,7,1.0,3519,0,0,0,0,0.0,7,258,1,1.0
-0.0,8,1.0,3980,0,0,0,0,0.0,8,258,1,1.0
-0.0,9,1.0,4476,0,0,0,0,0.0,9,258,1,1.0
-0.0,10,1.0,4966,0,0,0,0,0.0,10,258,1,1.0
-0.0,11,1.0,5469,0,0,0,0,0.0,11,258,1,1.0
-0.0,12,1.0,5870,0,0,0,0,0.0,12,258,1,1.0
-0.0,13,1.0,6408,0,0,0,0,0.0,13,258,1,1.0
-0.0,14,1.0,6931,0,0,0,0,0.0,14,258,1,1.0
-0.0,15,1.0,7422,0,0,0,0,0.0,15,258,1,1.0
-0.0,1,1.0,271,0,0,0,0,0.0,1,259,1,1.0
-0.0,2,1.0,548,0,0,0,0,0.0,2,259,1,1.0
-0.0,3,1.0,850,0,0,0,0,0.0,3,259,1,1.0
-0.0,4,1.0,1127,0,0,0,0,0.0,4,259,1,1.0
-0.0,5,1.0,1437,0,0,0,0,0.0,5,259,1,1.0
-0.0,6,1.0,1743,0,0,0,0,0.0,6,259,1,1.0
-0.0,7,1.0,2023,0,0,0,0,0.0,7,259,1,1.0
-0.0,8,1.0,2309,0,0,0,0,0.0,8,259,1,1.0
-0.0,9,1.0,2622,0,0,0,0,0.0,9,259,1,1.0
-0.0,10,1.0,2891,0,0,0,0,0.0,10,259,1,1.0
-0.0,11,1.0,3193,0,0,0,0,0.0,11,259,1,1.0
-0.0,12,1.0,3496,0,0,0,0,0.0,12,259,1,1.0
-0.0,13,1.0,3765,0,0,0,0,0.0,13,259,1,1.0
-0.0,14,1.0,4145,0,0,0,0,0.0,14,259,1,1.0
-0.0,15,1.0,4469,0,0,0,0,0.0,15,259,1,1.0
-0.0,1,1.0,586,0,0,0,0,0.0,1,260,1,1.0
-0.0,2,1.0,1160,0,0,0,0,0.0,2,260,1,1.0
-0.0,3,1.0,1820,0,0,0,0,0.0,3,260,1,1.0
-0.0,4,1.0,2444,0,0,0,0,0.0,4,260,1,1.0
-0.0,5,1.0,2996,0,0,0,0,0.0,5,260,1,1.0
-0.0,6,1.0,3547,0,0,0,0,0.0,6,260,1,1.0
-0.0,7,1.0,4158,0,0,0,0,0.0,7,260,1,1.0
-0.0,8,1.0,4784,0,0,0,0,0.0,8,260,1,1.0
-0.0,9,1.0,5473,0,0,0,0,0.0,9,260,1,1.0
-0.0,10,1.0,6023,0,0,0,0,0.0,10,260,1,1.0
-0.0,11,1.0,6616,0,0,0,0,0.0,11,260,1,1.0
-0.0,12,1.0,7200,0,0,0,0,0.0,12,260,1,1.0
-0.0,13,1.0,7845,0,0,0,0,0.0,13,260,1,1.0
-0.0,14,1.0,8393,0,0,0,0,0.0,14,260,1,1.0
-0.0,15,1.0,9029,0,0,0,0,0.0,15,260,1,1.0
-0.0,1,1.0,407,0,0,0,0,0.0,1,261,1,1.0
-0.0,2,1.0,774,0,0,0,0,0.0,2,261,1,1.0
-0.0,3,1.0,1094,0,0,0,0,0.0,3,261,1,1.0
-0.0,4,1.0,1489,0,0,0,0,0.0,4,261,1,1.0
-0.0,5,1.0,1783,0,0,0,0,0.0,5,261,1,1.0
-0.0,6,1.0,2095,0,0,0,0,0.0,6,261,1,1.0
-0.0,7,1.0,2481,0,0,0,0,0.0,7,261,1,1.0
-0.0,8,1.0,2781,0,0,0,0,0.0,8,261,1,1.0
-0.0,9,1.0,3125,0,0,0,0,0.0,9,261,1,1.0
-0.0,10,1.0,3517,0,0,0,0,0.0,10,261,1,1.0
-0.0,11,1.0,3881,0,0,0,0,0.0,11,261,1,1.0
-0.0,12,1.0,4225,0,0,0,0,0.0,12,261,1,1.0
-0.0,13,1.0,4667,0,0,0,0,0.0,13,261,1,1.0
-0.0,14,1.0,4971,0,0,0,0,0.0,14,261,1,1.0
-0.0,15,1.0,5346,0,0,0,0,0.0,15,261,1,1.0
-0.0,1,1.0,260,0,0,0,0,0.0,1,262,1,1.0
-0.0,2,1.0,469,0,0,0,0,0.0,2,262,1,1.0
-0.0,3,1.0,720,0,0,0,0,0.0,3,262,1,1.0
-0.0,4,1.0,915,0,0,0,0,0.0,4,262,1,1.0
-0.0,5,1.0,1158,0,0,0,0,0.0,5,262,1,1.0
-0.0,6,1.0,1407,0,0,0,0,0.0,6,262,1,1.0
-0.0,7,1.0,1648,0,0,0,0,0.0,7,262,1,1.0
-0.0,8,1.0,1898,0,0,0,0,0.0,8,262,1,1.0
-0.0,9,1.0,2154,0,0,0,0,0.0,9,262,1,1.0
-0.0,10,1.0,2393,0,0,0,0,0.0,10,262,1,1.0
-0.0,11,1.0,2647,0,0,0,0,0.0,11,262,1,1.0
-0.0,12,1.0,2901,0,0,0,0,0.0,12,262,1,1.0
-0.0,13,1.0,3145,0,0,0,0,0.0,13,262,1,1.0
-0.0,14,1.0,3399,0,0,0,0,0.0,14,262,1,1.0
-0.0,15,1.0,3644,0,0,0,0,0.0,15,262,1,1.0
-0.0,1,1.0,344,0,0,0,0,0.0,1,263,1,1.0
-0.0,2,1.0,709,0,0,0,0,0.0,2,263,1,1.0
-0.0,3,1.0,1080,0,0,0,0,0.0,3,263,1,1.0
-0.0,4,1.0,1529,0,0,0,0,0.0,4,263,1,1.0
-0.0,5,1.0,1891,0,0,0,0,0.0,5,263,1,1.0
-0.0,6,1.0,2266,0,0,0,0,0.0,6,263,1,1.0
-0.0,7,1.0,2639,0,0,0,0,0.0,7,263,1,1.0
-0.0,8,1.0,2994,0,0,0,0,0.0,8,263,1,1.0
-0.0,9,1.0,3355,0,0,0,0,0.0,9,263,1,1.0
-0.0,10,1.0,3708,0,0,0,0,0.0,10,263,1,1.0
-0.0,11,1.0,4074,0,0,0,0,0.0,11,263,1,1.0
-0.0,12,1.0,4497,0,0,0,0,0.0,12,263,1,1.0
-0.0,13,1.0,4862,0,0,0,0,0.0,13,263,1,1.0
-0.0,14,1.0,5227,0,0,0,0,0.0,14,263,1,1.0
-0.0,15,1.0,5702,0,0,0,0,0.0,15,263,1,1.0
-0.0,1,1.0,654,0,0,0,0,0.0,1,264,1,1.0
-0.0,2,1.0,1088,0,0,0,0,0.0,2,264,1,1.0
0.6365141682948128,3,0.6666666666666666,1701,0,0,0,0,0.0,3,264,2,0.3333333333333333
1.0397207708399179,4,0.5,2463,0,0,0,0,0.0,4,264,3,0.25
1.3321790402101223,5,0.4,2906,0,0,0,0,0.0,5,264,4,0.2
1.3321790402101223,6,0.4,3930,0,0,0,0,0.16666666666666666,6,264,4,0.2
1.242453324894,7,0.5,4567,0,0,0,0,0.14285714285714285,7,264,4,0.3333333333333333
1.4750763110546947,8,0.42857142857142855,5528,0,0,0,0,0.125,8,264,5,0.2857142857142857
1.6674619334292946,9,0.375,6552,0,0,0,0,0.1111111111111111,9,264,6,0.25
1.5810937501718236,10,0.4444444444444444,6926,0,0,0,0,0.1,10,264,6,0.3333333333333333
1.6094379124341003,11,0.4,7640,0,0,0,0,0.09090909090909091,11,264,6,0.2
1.5941666991180168,12,0.36363636363636365,8361,0,0,0,0,0.08333333333333333,12,264,6,0.09090909090909091
1.6326309271543518,13,0.3333333333333333,8881,0,0,0,0,0.07692307692307693,13,264,6,0.08333333333333333
1.7782333057997075,14,0.3076923076923077,9709,0,0,0,0,0.07142857142857142,14,264,7,0.07692307692307693
1.7721393884375285,15,0.2857142857142857,10140,0,0,0,0,0.06666666666666667,15,264,7,0.07142857142857142
-0.0,1,1.0,208,0,0,0,0,0.0,1,265,1,1.0
-0.0,2,1.0,435,0,0,0,0,0.0,2,265,1,1.0
-0.0,3,1.0,701,0,0,0,0,0.0,3,265,1,1.0
-0.0,4,1.0,947,0,0,0,0,0.0,4,265,1,1.0
-0.0,5,1.0,1214,0,0,0,0,0.0,5,265,1,1.0
-0.0,6,1.0,1545,0,0,0,0,0.0,6,265,1,1.0
-0.0,7,1.0,1869,0,0,0,0,0.0,7,265,1,1.0
-0.0,8,1.0,2192,0,0,0,0,0.0,8,265,1,1.0
-0.0,9,1.0,2458,0,0,0,0,0.0,9,265,1,1.0
-0.0,10,1.0,2766,0,0,0,0,0.0,10,265,1,1.0
-0.0,11,1.0,3072,0,0,0,0,0.0,11,265,1,1.0
-0.0,12,1.0,3290,0,0,0,0,0.0,12,265,1,1.0
-0.0,13,1.0,3508,0,0,0,0,0.0,13,265,1,1.0
-0.0,14,1.0,3840,0,0,0,0,0.0,14,265,1,1.0
-0.0,15,1.0,4177,0,0,0,0,0.0,15,265,1,1.0
-0.0,1,1.0,517,1,1,1,0,0.0,1,266,1,1.0
-0.0,2,1.0,921,1,1,1,0,0.0,2,266,1,1.0
0.6365141682948128,3,0.6666666666666666,1343,1,1,1,0,0.0,3,266,2,0.3333333333333333
0.6931471805599453,4,0.5,1804,1,1,1,0,0.0,4,266,2,0.0
0.6730116670092565,1,0.6,2328,0,0,0,0,0.0,5,266,2,0.2
0.6931471805599453,1,0.5,2761,1,1,1,0,0.0,6,266,2,0.0
0.6829081047004717,1,0.5714285714285714,3289,0,0,0,0,0.0,7,266,2,0.14285714285714285
