inner_fold,outer_fold,question_index,role
2,3,142,inner_train
2,3,149,inner_train
2,3,150,inner_train
2,3,151,inner_train
2,3,152,inner_train
2,3,153,inner_train
2,3,154,inner_train
2,3,157,inner_train
2,3,158,inner_train
2,3,161,inner_train
2,3,163,inner_train
2,3,165,inner_train
2,3,166,inner_train
2,3,167,inner_train
2,3,168,inner_train
2,3,170,inner_train
2,3,171,inner_train
2,3,173,inner_train
2,3,177,inner_train
2,3,179,inner_train
2,3,180,inner_train
2,3,181,inner_train
2,3,182,inner_train
2,3,183,inner_train
2,3,190,inner_train
2,3,191,inner_train
2,3,192,inner_train
2,3,195,inner_train
2,3,196,inner_train
2,3,197,inner_train
2,3,198,inner_train
2,3,200,inner_train
2,3,201,inner_train
2,3,202,inner_train
2,3,205,inner_train
2,3,206,inner_train
2,3,208,inner_train
2,3,209,inner_train
2,3,212,inner_train
2,3,213,inner_train
2,3,215,inner_train
2,3,216,inner_train
2,3,218,inner_train
2,3,219,inner_train
2,3,220,inner_train
2,3,221,inner_train
2,3,224,inner_train
2,3,225,inner_train
2,3,226,inner_train
2,3,228,inner_train
2,3,231,inner_train
2,3,232,inner_train
2,3,233,inner_train
2,3,239,inner_train
2,3,240,inner_train
2,3,244,inner_train
2,3,245,inner_train
2,3,247,inner_train
2,3,250,inner_train
2,3,251,inner_train
2,3,252,inner_train
2,3,253,inner_train
2,3,254,inner_train
2,3,256,inner_train
2,3,257,inner_train
2,3,258,inner_train
2,3,260,inner_train
2,3,261,inner_train
2,3,262,inner_train
2,3,263,inner_train
2,3,264,inner_train
2,3,265,inner_train
2,3,266,inner_train
2,3,267,inner_train
2,3,268,inner_train
2,3,270,inner_train
2,3,272,inner_train
2,3,273,inner_train
2,3,274,inner_train
2,3,275,inner_train
2,3,276,inner_train
2,3,277,inner_train
2,3,278,inner_train
2,3,281,inner_train
2,3,282,inner_train
2,3,283,inner_train
2,3,284,inner_train
2,3,285,inner_train
2,3,286,inner_train
2,3,287,inner_train
2,3,289,inner_train
2,3,290,inner_train
2,3,291,inner_train
2,3,293,inner_train
2,3,295,inner_train
2,3,296,inner_train
2,3,297,inner_train
2,3,298,inner_train
2,3,303,inner_train
2,3,305,inner_train
2,3,306,inner_train
2,3,308,inner_train
2,3,310,inner_train
2,3,312,inner_train
2,3,313,inner_train
2,3,315,inner_train
2,3,316,inner_train
2,3,322,inner_train
2,3,324,inner_train
2,3,325,inner_train
2,3,326,inner_train
2,3,328,inner_train
2,3,329,inner_train
2,3,331,inner_train
2,3,332,inner_train
2,3,334,inner_train
2,3,335,inner_train
2,3,336,inner_train
2,3,337,inner_train
2,3,339,inner_train
2,3,340,inner_train
2,3,342,inner_train
2,3,343,inner_train
2,3,348,inner_train
2,3,349,inner_train
2,3,350,inner_train
2,3,352,inner_train
2,3,353,inner_train
2,3,355,inner_train
2,3,356,inner_train
2,3,358,inner_train
2,3,359,inner_train
2,3,362,inner_train
2,3,367,inner_train
2,3,369,inner_train
2,3,371,inner_train
2,3,373,inner_train
2,3,377,inner_train
2,3,379,inner_train
2,3,381,inner_train
2,3,382,inner_train
2,3,383,inner_train
2,3,385,inner_train
2,3,386,inner_train
2,3,387,inner_train
2,3,388,inner_train
2,3,389,inner_train
2,3,390,inner_train
2,3,392,inner_train
2,3,394,inner_train
2,3,395,inner_train
2,3,396,inner_train
2,3,397,inner_train
2,3,398,inner_train
2,3,400,inner_train
2,3,401,inner_train
2,3,402,inner_train
2,3,403,inner_train
2,3,405,inner_train
2,3,406,inner_train
2,3,407,inner_train
2,3,408,inner_train
2,3,409,inner_train
2,3,410,inner_train
2,3,412,inner_train
2,3,414,inner_train
2,3,415,inner_train
2,3,416,inner_train
2,3,417,inner_train
2,3,418,inner_train
2,3,420,inner_train
2,3,422,inner_train
2,3,423,inner_train
2,3,425,inner_train
2,3,427,inner_train
2,3,428,inner_train
2,3,429,inner_train
2,3,430,inner_train
2,3,432,inner_train
2,3,435,inner_train
2,3,437,inner_train
2,3,438,inner_train
2,3,439,inner_train
2,3,440,inner_train
2,3,441,inner_train
2,3,442,inner_train
2,3,444,inner_train
2,3,445,inner_train
2,3,446,inner_train
2,3,447,inner_train
2,3,448,inner_train
2,3,451,inner_train
2,3,455,inner_train
2,3,456,inner_train
2,3,457,inner_train
2,3,458,inner_train
2,3,461,inner_train
2,3,464,inner_train
2,3,467,inner_train
2,3,468,inner_train
2,3,469,inner_train
2,3,477,inner_train
2,3,481,inner_train
2,3,485,inner_train
2,3,486,inner_train
2,3,487,inner_train
2,3,488,inner_train
2,3,489,inner_train
2,3,491,inner_train
2,3,493,inner_train
2,3,498,inner_train
2,3,499,inner_train
2,3,0,inner_validation
2,3,1,inner_validation
2,3,8,inner_validation
2,3,10,inner_validation
2,3,21,inner_validation
2,3,24,inner_validation
2,3,27,inner_validation
2,3,31,inner_validation
2,3,34,inner_validation
2,3,35,inner_validation
2,3,36,inner_validation
2,3,47,inner_validation
2,3,55,inner_validation
2,3,60,inner_validation
2,3,63,inner_validation
2,3,68,inner_validation
2,3,71,inner_validation
2,3,72,inner_validation
2,3,76,inner_validation
2,3,78,inner_validation
2,3,80,inner_validation
2,3,82,inner_validation
2,3,86,inner_validation
2,3,104,inner_validation
2,3,105,inner_validation
2,3,115,inner_validation
2,3,120,inner_validation
2,3,123,inner_validation
2,3,134,inner_validation
2,3,140,inner_validation
2,3,143,inner_validation
2,3,144,inner_validation
2,3,145,inner_validation
2,3,148,inner_validation
2,3,159,inner_validation
2,3,162,inner_validation
2,3,172,inner_validation
2,3,176,inner_validation
2,3,178,inner_validation
2,3,188,inner_validation
2,3,194,inner_validation
2,3,207,inner_validation
2,3,210,inner_validation
2,3,211,inner_validation
2,3,214,inner_validation
2,3,222,inner_validation
2,3,223,inner_validation
2,3,227,inner_validation
2,3,229,inner_validation
2,3,236,inner_validation
2,3,237,inner_validation
2,3,238,inner_validation
2,3,241,inner_validation
2,3,242,inner_validation
2,3,243,inner_validation
2,3,249,inner_validation
2,3,271,inner_validation
2,3,279,inner_validation
2,3,288,inner_validation
2,3,299,inner_validation
2,3,314,inner_validation
2,3,320,inner_validation
2,3,323,inner_validation
2,3,330,inner_validation
2,3,333,inner_validation
2,3,338,inner_validation
2,3,345,inner_validation
2,3,346,inner_validation
2,3,347,inner_validation
2,3,351,inner_validation
2,3,354,inner_validation
2,3,360,inner_validation
2,3,364,inner_validation
2,3,365,inner_validation
2,3,366,inner_validation
2,3,368,inner_validation
2,3,374,inner_validation
2,3,376,inner_validation
2,3,378,inner_validation
2,3,391,inner_validation
2,3,393,inner_validation
2,3,404,inner_validation
2,3,421,inner_validation
2,3,424,inner_validation
2,3,426,inner_validation
2,3,431,inner_validation
2,3,443,inner_validation
2,3,449,inner_validation
2,3,450,inner_validation
2,3,453,inner_validation
2,3,454,inner_validation
2,3,465,inner_validation
2,3,470,inner_validation
2,3,473,inner_validation
2,3,474,inner_validation
2,3,476,inner_validation
2,3,478,inner_validation
2,3,480,inner_validation
2,3,495,inner_validation
2,3,496,inner_validation
3,3,0,inner_train
3,3,1,inner_train
3,3,4,inner_train
3,3,8,inner_train
3,3,10,inner_train
3,3,11,inner_train
3,3,13,inner_train
3,3,14,inner_train
3,3,15,inner_train
3,3,16,inner_train
3,3,18,inner_train
3,3,21,inner_train
3,3,24,inner_train
3,3,25,inner_train
3,3,26,inner_train
3,3,27,inner_train
3,3,30,inner_train
3,3,31,inner_train
3,3,33,inner_train
3,3,34,inner_train
3,3,35,inner_train
3,3,36,inner_train
3,3,37,inner_train
3,3,38,inner_train
3,3,41,inner_train
3,3,42,inner_train
3,3,44,inner_train
3,3,45,inner_train
3,3,46,inner_train
3,3,47,inner_train
3,3,49,inner_train
3,3,50,inner_train
3,3,51,inner_train
3,3,52,inner_train
3,3,54,inner_train
3,3,55,inner_train
3,3,56,inner_train
3,3,59,inner_train
3,3,60,inner_train
3,3,62,inner_train
3,3,63,inner_train
3,3,64,inner_train
3,3,65,inner_train
3,3,67,inner_train
3,3,68,inner_train
3,3,69,inner_train
3,3,71,inner_train
3,3,72,inner_train
3,3,76,inner_train
3,3,78,inner_train
3,3,80,inner_train
3,3,81,inner_train
3,3,82,inner_train
3,3,86,inner_train
3,3,88,inner_train
3,3,90,inner_train
3,3,91,inner_train
3,3,93,inner_train
3,3,95,inner_train
3,3,100,inner_train
3,3,101,inner_train
3,3,102,inner_train
3,3,103,inner_train
3,3,104,inner_train
3,3,105,inner_train
3,3,107,inner_train
3,3,108,inner_train
3,3,109,inner_train
3,3,111,inner_train
3,3,112,inner_train
3,3,115,inner_train
3,3,116,inner_train
3,3,117,inner_train
3,3,118,inner_train
3,3,120,inner_train
3,3,122,inner_train
3,3,123,inner_train
3,3,124,inner_train
3,3,127,inner_train
3,3,129,inner_train
3,3,131,inner_train
3,3,132,inner_train
3,3,133,inner_train
3,3,134,inner_train
3,3,137,inner_train
3,3,138,inner_train
3,3,140,inner_train
3,3,142,inner_train
3,3,143,inner_train
3,3,144,inner_train
3,3,145,inner_train
3,3,148,inner_train
3,3,149,inner_train
3,3,151,inner_train
3,3,152,inner_train
3,3,153,inner_train
3,3,154,inner_train
3,3,157,inner_train
3,3,158,inner_train
3,3,159,inner_train
3,3,161,inner_train
3,3,162,inner_train
3,3,165,inner_train
3,3,166,inner_train
3,3,167,inner_train
3,3,168,inner_train
3,3,170,inner_train
3,3,172,inner_train
3,3,173,inner_train
3,3,176,inner_train
3,3,177,inner_train
3,3,178,inner_train
3,3,179,inner_train
3,3,181,inner_train
3,3,183,inner_train
3,3,188,inner_train
3,3,190,inner_train
3,3,194,inner_train
3,3,195,inner_train
3,3,197,inner_train
3,3,198,inner_train
3,3,200,inner_train
3,3,202,inner_train
3,3,207,inner_train
3,3,210,inner_train
3,3,211,inner_train
3,3,212,inner_train
3,3,213,inner_train
3,3,214,inner_train
3,3,216,inner_train
3,3,218,inner_train
3,3,219,inner_train
3,3,220,inner_train
3,3,222,inner_train
3,3,223,inner_train
3,3,224,inner_train
3,3,226,inner_train
3,3,227,inner_train
3,3,228,inner_train
3,3,229,inner_train
3,3,231,inner_train
3,3,232,inner_train
3,3,233,inner_train
3,3,236,inner_train
3,3,237,inner_train
3,3,238,inner_train
3,3,241,inner_train
3,3,242,inner_train
3,3,243,inner_train
3,3,245,inner_train
3,3,247,inner_train
3,3,249,inner_train
3,3,250,inner_train
3,3,252,inner_train
3,3,254,inner_train
3,3,256,inner_train
3,3,258,inner_train
3,3,261,inner_train
3,3,262,inner_train
3,3,263,inner_train
3,3,264,inner_train
3,3,265,inner_train
3,3,266,inner_train
3,3,268,inner_train
3,3,270,inner_train
3,3,271,inner_train
3,3,274,inner_train
3,3,275,inner_train
3,3,277,inner_train
3,3,279,inner_train
3,3,281,inner_train
3,3,282,inner_train
3,3,283,inner_train
3,3,284,inner_train
3,3,285,inner_train
3,3,288,inner_train
3,3,289,inner_train
3,3,290,inner_train
3,3,291,inner_train
3,3,295,inner_train
3,3,296,inner_train
3,3,298,inner_train
3,3,299,inner_train
3,3,303,inner_train
3,3,305,inner_train
3,3,306,inner_train
3,3,308,inner_train
3,3,310,inner_train
3,3,314,inner_train
3,3,315,inner_train
3,3,320,inner_train
3,3,322,inner_train
3,3,323,inner_train
3,3,325,inner_train
3,3,326,inner_train
3,3,330,inner_train
3,3,331,inner_train
3,3,332,inner_train
3,3,333,inner_train
3,3,334,inner_train
3,3,335,inner_train
3,3,336,inner_train
3,3,338,inner_train
3,3,339,inner_train
3,3,340,inner_train
3,3,342,inner_train
3,3,343,inner_train
3,3,345,inner_train
3,3,346,inner_train
3,3,347,inner_train
3,3,351,inner_train
3,3,352,inner_train
3,3,354,inner_train
3,3,356,inner_train
3,3,358,inner_train
3,3,359,inner_train
3,3,360,inner_train
3,3,362,inner_train
3,3,364,inner_train
3,3,365,inner_train
3,3,366,inner_train
3,3,367,inner_train
3,3,368,inner_train
3,3,369,inner_train
3,3,371,inner_train
3,3,374,inner_train
3,3,376,inner_train
3,3,377,inner_train
3,3,378,inner_train
3,3,379,inner_train
3,3,389,inner_train
3,3,390,inner_train
3,3,391,inner_train
3,3,392,inner_train
3,3,393,inner_train
3,3,396,inner_train
3,3,397,inner_train
3,3,400,inner_train
3,3,402,inner_train
3,3,403,inner_train
3,3,404,inner_train
3,3,405,inner_train
3,3,407,inner_train
3,3,409,inner_train
3,3,410,inner_train
3,3,412,inner_train
3,3,414,inner_train
3,3,415,inner_train
3,3,416,inner_train
3,3,417,inner_train
3,3,418,inner_train
3,3,420,inner_train
3,3,421,inner_train
3,3,424,inner_train
3,3,425,inner_train
3,3,426,inner_train
3,3,428,inner_train
3,3,429,inner_train
3,3,430,inner_train
3,3,431,inner_train
3,3,432,inner_train
3,3,437,inner_train
3,3,438,inner_train
3,3,440,inner_train
3,3,441,inner_train
3,3,442,inner_train
3,3,443,inner_train
3,3,445,inner_train
3,3,448,inner_train
3,3,449,inner_train
3,3,450,inner_train
3,3,451,inner_train
3,3,453,inner_train
3,3,454,inner_train
3,3,455,inner_train
3,3,456,inner_train
3,3,457,inner_train
3,3,458,inner_train
3,3,465,inner_train
3,3,468,inner_train
3,3,469,inner_train
3,3,470,inner_train
3,3,473,inner_train
3,3,474,inner_train
3,3,476,inner_train
3,3,477,inner_train
3,3,478,inner_train
3,3,480,inner_train
3,3,481,inner_train
3,3,485,inner_train
3,3,486,inner_train
3,3,487,inner_train
3,3,488,inner_train
3,3,489,inner_train
3,3,491,inner_train
3,3,493,inner_train
3,3,495,inner_train
3,3,496,inner_train
3,3,498,inner_train
3,3,499,inner_train
3,3,3,inner_validation
3,3,9,inner_validation
3,3,12,inner_validation
3,3,17,inner_validation
3,3,19,inner_validation
3,3,20,inner_validation
3,3,28,inner_validation
3,3,40,inner_validation
3,3,48,inner_validation
3,3,53,inner_validation
3,3,61,inner_validation
3,3,66,inner_validation
3,3,70,inner_validation
3,3,74,inner_validation
3,3,77,inner_validation
3,3,84,inner_validation
3,3,85,inner_validation
3,3,94,inner_validation
3,3,96,inner_validation
3,3,97,inner_validation
3,3,98,inner_validation
3,3,114,inner_validation
3,3,119,inner_validation
3,3,121,inner_validation
3,3,125,inner_validation
3,3,126,inner_validation
3,3,128,inner_validation
3,3,130,inner_validation
3,3,135,inner_validation
3,3,136,inner_validation
3,3,141,inner_validation
3,3,150,inner_validation
3,3,163,inner_validation
3,3,171,inner_validation
3,3,180,inner_validation
3,3,182,inner_validation
3,3,191,inner_validation
3,3,192,inner_validation
3,3,196,inner_validation
3,3,201,inner_validation
3,3,205,inner_validation
3,3,206,inner_validation
3,3,208,inner_validation
3,3,209,inner_validation
3,3,215,inner_validation
3,3,221,inner_validation
3,3,225,inner_validation
3,3,239,inner_validation
3,3,240,inner_validation
3,3,244,inner_validation
3,3,251,inner_validation
3,3,253,inner_validation
3,3,257,inner_validation
3,3,260,inner_validation
3,3,267,inner_validation
3,3,272,inner_validation
3,3,273,inner_validation
3,3,276,inner_validation
3,3,278,inner_validation
3,3,286,inner_validation
3,3,287,inner_validation
3,3,293,inner_validation
3,3,297,inner_validation
3,3,312,inner_validation
3,3,313,inner_validation
3,3,316,inner_validation
3,3,324,inner_validation
3,3,328,inner_validation
3,3,329,inner_validation
3,3,337,inner_validation
3,3,348,inner_validation
3,3,349,inner_validation
3,3,350,inner_validation
3,3,353,inner_validation
3,3,355,inner_validation
3,3,373,inner_validation
3,3,381,inner_validation
3,3,382,inner_validation
3,3,383,inner_validation
3,3,385,inner_validation
3,3,386,inner_validation
3,3,387,inner_validation
3,3,388,inner_validation
3,3,394,inner_validation
3,3,395,inner_validation
3,3,398,inner_validation
3,3,401,inner_validation
3,3,406,inner_validation
3,3,408,inner_validation
3,3,422,inner_validation
3,3,423,inner_validation
3,3,427,inner_validation
3,3,435,inner_validation
3,3,439,inner_validation
3,3,444,inner_validation
3,3,446,inner_validation
3,3,447,inner_validation
3,3,461,inner_validation
3,3,464,inner_validation
3,3,467,inner_validation
4,3,0,inner_train
4,3,1,inner_train
4,3,3,inner_train
4,3,4,inner_train
4,3,8,inner_train
4,3,9,inner_train
4,3,10,inner_train
4,3,12,inner_train
4,3,15,inner_train
4,3,16,inner_train
4,3,17,inner_train
4,3,18,inner_train
4,3,19,inner_train
4,3,20,inner_train
4,3,21,inner_train
4,3,24,inner_train
4,3,25,inner_train
4,3,27,inner_train
4,3,28,inner_train
4,3,31,inner_train
4,3,34,inner_train
4,3,35,inner_train
4,3,36,inner_train
4,3,37,inner_train
4,3,38,inner_train
4,3,40,inner_train
4,3,42,inner_train
4,3,45,inner_train
4,3,46,inner_train
4,3,47,inner_train
4,3,48,inner_train
4,3,53,inner_train
4,3,54,inner_train
4,3,55,inner_train
4,3,60,inner_train
4,3,61,inner_train
4,3,62,inner_train
4,3,63,inner_train
4,3,65,inner_train
4,3,66,inner_train
4,3,68,inner_train
4,3,69,inner_train
4,3,70,inner_train
4,3,71,inner_train
4,3,72,inner_train
4,3,74,inner_train
4,3,76,inner_train
4,3,77,inner_train
4,3,78,inner_train
4,3,80,inner_train
4,3,82,inner_train
4,3,84,inner_train
4,3,85,inner_train
4,3,86,inner_train
4,3,91,inner_train
4,3,93,inner_train
4,3,94,inner_train
4,3,96,inner_train
4,3,97,inner_train
4,3,98,inner_train
4,3,101,inner_train
4,3,102,inner_train
4,3,104,inner_train
4,3,105,inner_train
4,3,108,inner_train
4,3,109,inner_train
4,3,111,inner_train
4,3,114,inner_train
4,3,115,inner_train
4,3,118,inner_train
4,3,119,inner_train
4,3,120,inner_train
4,3,121,inner_train
4,3,123,inner_train
4,3,124,inner_train
4,3,125,inner_train
4,3,126,inner_train
4,3,128,inner_train
4,3,129,inner_train
4,3,130,inner_train
4,3,132,inner_train
4,3,133,inner_train
4,3,134,inner_train
4,3,135,inner_train
4,3,136,inner_train
4,3,137,inner_train
4,3,138,inner_train
4,3,140,inner_train
4,3,141,inner_train
4,3,143,inner_train
4,3,144,inner_train
4,3,145,inner_train
4,3,148,inner_train
4,3,150,inner_train
4,3,153,inner_train
4,3,157,inner_train
4,3,159,inner_train
4,3,162,inner_train
4,3,163,inner_train
4,3,166,inner_train
4,3,167,inner_train
4,3,170,inner_train
4,3,171,inner_train
4,3,172,inner_train
4,3,173,inner_train
4,3,176,inner_train
4,3,177,inner_train
4,3,178,inner_train
4,3,179,inner_train
4,3,180,inner_train
4,3,182,inner_train
4,3,188,inner_train
4,3,191,inner_train
4,3,192,inner_train
4,3,194,inner_train
4,3,195,inner_train
4,3,196,inner_train
4,3,197,inner_train
4,3,198,inner_train
4,3,201,inner_train
4,3,202,inner_train
4,3,205,inner_train
4,3,206,inner_train
4,3,207,inner_train
4,3,208,inner_train
4,3,209,inner_train
4,3,210,inner_train
4,3,211,inner_train
4,3,213,inner_train
4,3,214,inner_train
4,3,215,inner_train
4,3,216,inner_train
4,3,219,inner_train
4,3,221,inner_train
4,3,222,inner_train
4,3,223,inner_train
4,3,224,inner_train
4,3,225,inner_train
4,3,226,inner_train
4,3,227,inner_train
4,3,228,inner_train
4,3,229,inner_train
4,3,233,inner_train
4,3,236,inner_train
4,3,237,inner_train
4,3,238,inner_train
4,3,239,inner_train
4,3,240,inner_train
4,3,241,inner_train
4,3,242,inner_train
4,3,243,inner_train
4,3,244,inner_train
4,3,247,inner_train
4,3,249,inner_train
4,3,251,inner_train
4,3,252,inner_train
4,3,253,inner_train
4,3,254,inner_train
4,3,257,inner_train
4,3,260,inner_train
4,3,261,inner_train
4,3,266,inner_train
4,3,267,inner_train
4,3,270,inner_train
4,3,271,inner_train
4,3,272,inner_train
4,3,273,inner_train
4,3,274,inner_train
4,3,276,inner_train
4,3,277,inner_train
4,3,278,inner_train
4,3,279,inner_train
4,3,283,inner_train
4,3,285,inner_train
4,3,286,inner_train
4,3,287,inner_train
4,3,288,inner_train
4,3,293,inner_train
4,3,296,inner_train
4,3,297,inner_train
4,3,299,inner_train
4,3,306,inner_train
4,3,308,inner_train
4,3,312,inner_train
4,3,313,inner_train
4,3,314,inner_train
4,3,316,inner_train
4,3,320,inner_train
4,3,322,inner_train
4,3,323,inner_train
4,3,324,inner_train
4,3,328,inner_train
4,3,329,inner_train
4,3,330,inner_train
4,3,331,inner_train
4,3,332,inner_train
4,3,333,inner_train
4,3,335,inner_train
4,3,336,inner_train
4,3,337,inner_train
4,3,338,inner_train
4,3,340,inner_train
4,3,345,inner_train
4,3,346,inner_train
4,3,347,inner_train
4,3,348,inner_train
4,3,349,inner_train
4,3,350,inner_train
4,3,351,inner_train
4,3,352,inner_train
4,3,353,inner_train
4,3,354,inner_train
4,3,355,inner_train
4,3,356,inner_train
4,3,359,inner_train
4,3,360,inner_train
4,3,364,inner_train
4,3,365,inner_train
4,3,366,inner_train
4,3,367,inner_train
4,3,368,inner_train
4,3,369,inner_train
4,3,371,inner_train
4,3,373,inner_train
4,3,374,inner_train
4,3,376,inner_train
4,3,378,inner_train
4,3,379,inner_train
4,3,381,inner_train
4,3,382,inner_train
4,3,383,inner_train
4,3,385,inner_train
4,3,386,inner_train
4,3,387,inner_train
4,3,388,inner_train
4,3,389,inner_train
4,3,391,inner_train
4,3,392,inner_train
4,3,393,inner_train
4,3,394,inner_train
4,3,395,inner_train
4,3,396,inner_train
4,3,398,inner_train
4,3,401,inner_train
4,3,404,inner_train
4,3,405,inner_train
4,3,406,inner_train
4,3,407,inner_train
4,3,408,inner_train
4,3,409,inner_train
4,3,410,inner_train
4,3,412,inner_train
4,3,414,inner_train
4,3,415,inner_train
4,3,417,inner_train
4,3,421,inner_train
4,3,422,inner_train
4,3,423,inner_train
4,3,424,inner_train
4,3,426,inner_train
4,3,427,inner_train
4,3,428,inner_train
4,3,430,inner_train
4,3,431,inner_train
4,3,432,inner_train
4,3,435,inner_train
4,3,437,inner_train
4,3,438,inner_train
4,3,439,inner_train
4,3,440,inner_train
4,3,441,inner_train
4,3,442,inner_train
4,3,443,inner_train
4,3,444,inner_train
4,3,445,inner_train
4,3,446,inner_train
4,3,447,inner_train
4,3,449,inner_train
4,3,450,inner_train
4,3,451,inner_train
4,3,453,inner_train
4,3,454,inner_train
4,3,455,inner_train
4,3,456,inner_train
4,3,461,inner_train
4,3,464,inner_train
4,3,465,inner_train
4,3,467,inner_train
4,3,468,inner_train
4,3,470,inner_train
4,3,473,inner_train
4,3,474,inner_train
4,3,476,inner_train
4,3,477,inner_train
4,3,478,inner_train
4,3,480,inner_train
4,3,486,inner_train
4,3,495,inner_train
4,3,496,inner_train
4,3,499,inner_train
4,3,11,inner_validation
4,3,13,inner_validation
4,3,14,inner_validation
4,3,26,inner_validation
4,3,30,inner_validation
4,3,33,inner_validation
4,3,41,inner_validation
4,3,44,inner_validation
4,3,49,inner_validation
4,3,50,inner_validation
4,3,51,inner_validation
4,3,52,inner_validation
4,3,56,inner_validation
4,3,59,inner_validation
4,3,64,inner_validation
4,3,67,inner_validation
4,3,81,inner_validation
4,3,88,inner_validation
4,3,90,inner_validation
4,3,95,inner_validation
4,3,100,inner_validation
4,3,103,inner_validation
4,3,107,inner_validation
4,3,112,inner_validation
4,3,116,inner_validation
4,3,117,inner_validation
4,3,122,inner_validation
4,3,127,inner_validation
4,3,131,inner_validation
4,3,142,inner_validation
4,3,149,inner_validation
4,3,151,inner_validation
4,3,152,inner_validation
4,3,154,inner_validation
4,3,158,inner_validation
4,3,161,inner_validation
4,3,165,inner_validation
4,3,168,inner_validation
4,3,181,inner_validation
4,3,183,inner_validation
4,3,190,inner_validation
4,3,200,inner_validation
4,3,212,inner_validation
4,3,218,inner_validation
4,3,220,inner_validation
4,3,231,inner_validation
4,3,232,inner_validation
4,3,245,inner_validation
4,3,250,inner_validation
4,3,256,inner_validation
4,3,258,inner_validation
4,3,262,inner_validation
4,3,263,inner_validation
4,3,264,inner_validation
4,3,265,inner_validation
4,3,268,inner_validation
4,3,275,inner_validation
4,3,281,inner_validation
4,3,282,inner_validation
4,3,284,inner_validation
4,3,289,inner_validation
4,3,290,inner_validation
4,3,291,inner_validation
4,3,295,inner_validation
4,3,298,inner_validation
4,3,303,inner_validation
4,3,305,inner_validation
4,3,310,inner_validation
4,3,315,inner_validation
4,3,325,inner_validation
4,3,326,inner_validation
4,3,334,inner_validation
4,3,339,inner_validation
4,3,342,inner_validation
4,3,343,inner_validation
4,3,358,inner_validation
4,3,362,inner_validation
4,3,377,inner_validation
4,3,390,inner_validation
4,3,397,inner_validation
4,3,400,inner_validation
4,3,402,inner_validation
4,3,403,inner_validation
4,3,416,inner_validation
4,3,418,inner_validation
4,3,420,inner_validation
4,3,425,inner_validation
4,3,429,inner_validation
4,3,448,inner_validation
4,3,457,inner_validation
4,3,458,inner_validation
4,3,469,inner_validation
4,3,481,inner_validation
4,3,485,inner_validation
4,3,487,inner_validation
4,3,488,inner_validation
4,3,489,inner_validation
4,3,491,inner_validation
4,3,493,inner_validation
4,3,498,inner_validation
,4,0,outer_train
,4,1,outer_train
,4,2,outer_train
,4,3,outer_train
,4,4,outer_train
,4,5,outer_train
,4,6,outer_train
,4,7,outer_train
,4,8,outer_train
,4,9,outer_train
,4,10,outer_train
,4,11,outer_train
,4,12,outer_train
,4,13,outer_train
,4,14,outer_train
,4,15,outer_train
,4,16,outer_train
,4,17,outer_train
,4,19,outer_train
,4,20,outer_train
,4,21,outer_train
,4,22,outer_train
,4,23,outer_train
,4,28,outer_train
,4,29,outer_train
,4,30,outer_train
,4,31,outer_train
,4,32,outer_train
,4,33,outer_train
,4,34,outer_train
,4,38,outer_train
,4,39,outer_train
,4,40,outer_train
,4,41,outer_train
,4,42,outer_train
,4,43,outer_train
,4,45,outer_train
,4,46,outer_train
,4,47,outer_train
,4,48,outer_train
,4,49,outer_train
,4,50,outer_train
,4,51,outer_train
,4,52,outer_train
,4,55,outer_train
,4,57,outer_train
,4,58,outer_train
,4,59,outer_train
,4,60,outer_train
,4,61,outer_train
,4,62,outer_train
,4,63,outer_train
,4,66,outer_train
,4,67,outer_train
,4,69,outer_train
,4,71,outer_train
,4,72,outer_train
,4,73,outer_train
,4,74,outer_train
,4,75,outer_train
,4,76,outer_train
,4,77,outer_train
,4,78,outer_train
,4,79,outer_train
,4,80,outer_train
,4,83,outer_train
,4,84,outer_train
,4,85,outer_train
,4,86,outer_train
,4,87,outer_train
,4,88,outer_train
,4,89,outer_train
,4,90,outer_train
,4,91,outer_train
,4,92,outer_train
,4,93,outer_train
,4,94,outer_train
,4,96,outer_train
,4,97,outer_train
,4,99,outer_train
,4,100,outer_train
,4,102,outer_train
,4,103,outer_train
,4,104,outer_train
,4,105,outer_train
,4,106,outer_train
,4,107,outer_train
,4,109,outer_train
,4,110,outer_train
,4,111,outer_train
,4,112,outer_train
,4,113,outer_train
,4,114,outer_train
,4,115,outer_train
,4,117,outer_train
,4,118,outer_train
,4,119,outer_train
,4,121,outer_train
,4,122,outer_train
,4,123,outer_train
,4,127,outer_train
,4,128,outer_train
,4,129,outer_train
,4,132,outer_train
,4,133,outer_train
,4,135,outer_train
,4,136,outer_train
,4,138,outer_train
,4,139,outer_train
,4,141,outer_train
,4,142,outer_train
,4,143,outer_train
,4,145,outer_train
,4,146,outer_train
,4,147,outer_train
,4,148,outer_train
,4,149,outer_train
,4,150,outer_train
,4,151,outer_train
,4,154,outer_train
,4,155,outer_train
,4,156,outer_train
,4,158,outer_train
,4,160,outer_train
,4,161,outer_train
,4,162,outer_train
,4,163,outer_train
,4,164,outer_train
,4,165,outer_train
,4,167,outer_train
,4,169,outer_train
,4,170,outer_train
,4,172,outer_train
,4,173,outer_train
,4,174,outer_train
,4,175,outer_train
,4,176,outer_train
,4,177,outer_train
,4,178,outer_train
,4,179,outer_train
,4,181,outer_train
,4,183,outer_train
,4,184,outer_train
,4,185,outer_train
,4,186,outer_train
